zip_code,year,month,eto_in,precip_in
93401,2023,3,2.58,0
93401,2023,4,4.17,0
93401,2023,5,4.61,0
93401,2023,6,4.87,0
93401,2023,7,6.52,0
93401,2023,8,5.7,0
93401,2023,9,3.97,0
93401,2023,10,3.49,0
93401,2023,11,2.35,0
93401,2023,12,1.56,0
93420,2023,1,1.48,0
93420,2023,2,2.0100000000000002,0
93420,2023,3,2.57,0
93420,2023,4,4.25,0
93420,2023,5,4.7,0
93420,2023,6,5.0,0
93420,2023,7,6.74,0
93420,2023,8,5.88,0
93420,2023,9,4.11,0
93420,2023,10,3.57,0
93420,2023,11,2.38,0
93420,2023,12,1.6,0
93422,2023,1,1.48,0
93422,2023,2,2.1,0
93422,2023,3,2.59,0
93422,2023,4,4.41,0
93422,2023,5,5.03,0
93422,2023,6,5.54,0
93422,2023,7,7.09,0
93422,2023,8,6.19,0
93422,2023,9,4.32,0
93422,2023,10,3.73,0
93422,2023,11,2.43,0
93422,2023,12,1.55,0
93440,2023,1,1.56,0
93440,2023,2,2.0,0
93440,2023,3,2.63,0
93440,2023,4,4.01,0
93440,2023,5,4.29,0
93440,2023,6,4.62,0
93440,2023,7,6.04,0
93440,2023,8,5.38,0
93440,2023,9,3.95,0
93440,2023,10,3.37,0
93440,2023,11,2.38,0
93440,2023,12,1.62,0
93444,2023,1,1.51,0
93444,2023,2,2.06,0
93444,2023,3,2.6,0
93444,2023,4,4.09,0
93444,2023,5,4.47,0
93444,2023,6,4.62,0
93444,2023,7,6.16,0
93444,2023,8,5.42,0
93444,2023,9,3.86,0
93444,2023,10,3.42,0
93444,2023,11,2.34,0
93444,2023,12,1.61,0
93446,2023,1,1.44,0
93446,2023,2,2.13,0
93446,2023,3,2.68,0
93446,2023,4,4.57,0
93446,2023,5,5.3,0
93446,2023,6,5.86,0
93446,2023,7,7.51,0
93446,2023,8,6.59,0
93446,2023,9,4.59,0
93446,2023,10,3.89,0
93446,2023,11,2.48,0
93446,2023,12,1.57,0
93465,2023,1,1.47,0
93465,2023,2,2.12,0
93465,2023,3,2.64,0
93465,2023,4,4.43,0
93465,2023,5,5.08,0
93465,2023,6,5.61,0
93465,2023,7,7.16,0
93465,2023,8,6.2700000000000005,0
93465,2023,9,4.37,0
93465,2023,10,3.77,0
93465,2023,11,2.44,0
93465,2023,12,1.56,0
93402,2023,1,1.5,0
93402,2023,2,2.06,0
93402,2023,3,2.58,0
93402,2023,4,4.0600000000000005,0
93402,2023,5,4.37,0
93402,2023,6,4.6,0
93402,2023,7,5.7700000000000005,0
93402,2023,8,5.18,0
93402,2023,9,3.69,0
93402,2023,10,3.34,0
93402,2023,11,2.35,0
93402,2023,12,1.57,0
93405,2023,1,1.49,0
93405,2023,2,2.05,0
93405,2023,3,2.58,0
93405,2023,4,4.17,0
93405,2023,5,4.57,0
93405,2023,6,4.85,0
93405,2023,7,6.26,0
93405,2023,8,5.54,0
93405,2023,9,3.9,0
93405,2023,10,3.44,0
93405,2023,11,2.34,0
93405,2023,12,1.57,0
93424,2023,1,1.52,0
93424,2023,2,2.07,0
93424,2023,3,2.65,0
93424,2023,4,4.04,0
93424,2023,5,4.36,0
93424,2023,6,4.65,0
93424,2023,7,5.84,0
93424,2023,8,5.16,0
93424,2023,9,3.7800000000000002,0
93424,2023,10,3.33,0
93424,2023,11,2.34,0
93424,2023,12,1.58,0
93428,2023,1,1.49,0
93428,2023,2,2.08,0
93428,2023,3,2.61,0
93428,2023,4,4.0600000000000005,0
93428,2023,5,4.42,0
93428,2023,6,4.82,0
93428,2023,7,5.96,0
93428,2023,8,5.39,0
93428,2023,9,3.77,0
93428,2023,10,3.5,0
93428,2023,11,2.36,0
93428,2023,12,1.56,0
93430,2023,1,1.5,0
93430,2023,2,2.12,0
93430,2023,3,2.62,0
93430,2023,4,4.1000000000000005,0
93430,2023,5,4.5,0
93430,2023,6,4.87,0
93430,2023,7,6.11,0
93430,2023,8,5.47,0
93430,2023,9,3.84,0
93430,2023,10,3.54,0
93430,2023,11,2.36,0
93430,2023,12,1.57,0
93432,2023,1,1.46,0
93432,2023,2,2.1,0
93432,2023,3,2.69,0
93432,2023,4,4.7,0
93432,2023,5,5.49,0
93432,2023,6,6.02,0
93432,2023,7,7.88,0
93432,2023,8,6.8,0
93432,2023,9,4.7700000000000005,0
93432,2023,10,3.93,0
93432,2023,11,2.54,0
93432,2023,12,1.6300000000000001,0
93452,2023,1,1.48,0
93452,2023,2,2.07,0
93452,2023,3,2.58,0
93452,2023,4,3.83,0
93452,2023,5,4.21,0
93452,2023,6,4.53,0
93452,2023,7,5.39,0
93452,2023,8,5.03,0
93452,2023,9,3.58,0
93452,2023,10,3.47,0
93452,2023,11,2.35,0
93452,2023,12,1.56,0
93453,2023,1,1.5,0
93453,2023,2,2.04,0
93453,2023,3,2.63,0
93453,2023,4,4.61,0
93453,2023,5,5.54,0
93453,2023,6,5.98,0
93453,2023,7,8.02,0
93453,2023,8,6.87,0
93453,2023,9,4.95,0
93453,2023,10,3.99,0
93453,2023,11,2.56,0
93453,2023,12,1.69,0
93461,2023,1,1.47,0
93461,2023,2,2.09,0
93461,2023,3,2.82,0
93461,2023,4,5.05,0
93461,2023,5,6.19,0
93461,2023,6,6.7,0
93461,2023,7,8.77,0
93461,2023,8,7.5600000000000005,0
93461,2023,9,5.32,0
93461,2023,10,4.16,0
93461,2023,11,2.57,0
93461,2023,12,1.6600000000000001,0
95215,2023,1,1.34,0
95215,2023,2,1.82,0
95215,2023,3,2.65,0
95215,2023,4,4.92,0
95215,2023,5,5.87,0
95215,2023,6,7.0,0
95215,2023,7,8.48,0
95215,2023,8,7.43,0
95215,2023,9,5.14,0
95215,2023,10,3.5500000000000003,0
95215,2023,11,1.83,0
95215,2023,12,1.06,0
95220,2023,1,1.51,0
95220,2023,2,1.8800000000000001,0
95220,2023,3,2.68,0
95220,2023,4,4.94,0
95220,2023,5,5.89,0
95220,2023,6,7.11,0
95220,2023,7,8.75,0
95220,2023,8,7.63,0
95220,2023,9,5.25,0
95220,2023,10,3.68,0
95220,2023,11,1.9300000000000002,0
95220,2023,12,1.07,0
95240,2023,1,1.49,0
95240,2023,2,1.87,0
95240,2023,3,2.68,0
95240,2023,4,4.92,0
95240,2023,5,5.89,0
95240,2023,6,7.01,0
95240,2023,7,8.68,0
95240,2023,8,7.57,0
95240,2023,9,5.2,0
95240,2023,10,3.6,0
95240,2023,11,1.87,0
95240,2023,12,1.06,0
95242,2023,1,1.45,0
95242,2023,2,1.87,0
95242,2023,3,2.71,0
95242,2023,4,4.99,0
95242,2023,5,5.85,0
95242,2023,6,7.05,0
95242,2023,7,8.57,0
95242,2023,8,7.55,0
95242,2023,9,5.28,0
95242,2023,10,3.7,0
95242,2023,11,1.96,0
95242,2023,12,1.04,0
95320,2023,1,1.29,0
95320,2023,2,1.78,0
95320,2023,3,2.63,0
95320,2023,4,4.79,0
95320,2023,5,5.8100000000000005,0
95320,2023,6,6.96,0
95320,2023,7,8.4,0
95320,2023,8,7.3,0
95320,2023,9,5.08,0
95320,2023,10,3.46,0
95320,2023,11,1.79,0
95320,2023,12,1.06,0
95336,2023,1,1.35,0
95336,2023,2,1.81,0
95336,2023,3,2.64,0
95336,2023,4,4.89,0
95336,2023,5,5.8,0
95336,2023,6,6.95,0
95336,2023,7,8.36,0
95336,2023,8,7.24,0
95336,2023,9,5.03,0
95336,2023,10,3.56,0
95336,2023,11,1.83,0
95336,2023,12,1.07,0
95337,2023,1,1.29,0
95337,2023,2,1.81,0
95337,2023,3,2.66,0
95337,2023,4,4.88,0
95337,2023,5,5.77,0
95337,2023,6,6.87,0
95337,2023,7,8.200000000000001,0
95337,2023,8,7.13,0
95337,2023,9,5.0200000000000005,0
95337,2023,10,3.56,0
95337,2023,11,1.84,0
95337,2023,12,1.07,0
95366,2023,1,1.29,0
95366,2023,2,1.79,0
95366,2023,3,2.62,0
95366,2023,4,4.86,0
95366,2023,5,5.77,0
95366,2023,6,6.95,0
95366,2023,7,8.31,0
95366,2023,8,7.18,0
95366,2023,9,5.04,0
95366,2023,10,3.5,0
95366,2023,11,1.81,0
95366,2023,12,1.06,0
95686,2023,1,1.47,0
95686,2023,2,1.87,0
95686,2023,3,2.72,0
95686,2023,4,5.02,0
95686,2023,5,5.88,0
95686,2023,6,7.0600000000000005,0
95686,2023,7,8.55,0
95686,2023,8,7.56,0
95686,2023,9,5.32,0
95686,2023,10,3.74,0
95686,2023,11,1.9700000000000002,0
95686,2023,12,1.02,0
92225,2023,1,2.56,0
92225,2023,2,3.12,0
92225,2023,3,4.24,0
92225,2023,4,7.33,0
92225,2023,5,10.02,0
92225,2023,6,10.38,0
92225,2023,7,12.07,0
92225,2023,8,9.88,0
92225,2023,9,7.1000000000000005,0
92225,2023,10,5.55,0
92225,2023,11,3.69,0
92225,2023,12,2.44,0
92543,2023,1,2.0100000000000002,0
92543,2023,2,2.67,0
92543,2023,3,3.23,0
92543,2023,4,5.44,0
92543,2023,5,6.05,0
92543,2023,6,6.74,0
92543,2023,7,8.8,0
92543,2023,8,7.7,0
92543,2023,9,5.39,0
92543,2023,10,4.86,0
92543,2023,11,3.24,0
92543,2023,12,2.5,0
92544,2023,1,2.0,0
92544,2023,2,2.58,0
92544,2023,3,3.2,0
92544,2023,4,5.49,0
92544,2023,5,6.15,0
92544,2023,6,6.91,0
92544,2023,7,8.75,0
92544,2023,8,7.640000000000001,0
92544,2023,9,5.44,0
92544,2023,10,4.83,0
92544,2023,11,3.21,0
92544,2023,12,2.42,0
92548,2023,1,1.9400000000000002,0
92548,2023,2,2.56,0
92548,2023,3,3.0100000000000002,0
92548,2023,4,5.1000000000000005,0
92548,2023,5,5.61,0
92548,2023,6,6.21,0
92548,2023,7,8.32,0
92548,2023,8,7.26,0
92548,2023,9,5.01,0
92548,2023,10,4.64,0
92548,2023,11,3.14,0
92548,2023,12,2.4,0
92555,2023,1,1.96,0
92555,2023,2,2.54,0
92555,2023,3,3.05,0
92555,2023,4,5.33,0
92555,2023,5,5.78,0
92555,2023,6,6.5600000000000005,0
92555,2023,7,8.86,0
92555,2023,8,7.61,0
92555,2023,9,5.26,0
92555,2023,10,4.67,0
92555,2023,11,3.08,0
92555,2023,12,2.3200000000000003,0
92562,2023,1,1.83,0
92562,2023,2,2.4,0
92562,2023,3,2.67,0
92562,2023,4,4.23,0
92562,2023,5,4.37,0
92562,2023,6,5.03,0
92562,2023,7,6.8,0
92562,2023,8,6.07,0
92562,2023,9,4.08,0
92562,2023,10,4.03,0
92562,2023,11,2.98,0
92562,2023,12,2.45,0
92590,2023,1,1.8900000000000001,0
92590,2023,2,2.49,0
92590,2023,3,2.78,0
92590,2023,4,4.43,0
92590,2023,5,4.61,0
92590,2023,6,5.28,0
92590,2023,7,7.22,0
92590,2023,8,6.38,0
92590,2023,9,4.26,0
92590,2023,10,4.26,0
92590,2023,11,3.17,0
92590,2023,12,2.56,0
92591,2023,1,2.0,0
92591,2023,2,2.62,0
92591,2023,3,3.04,0
92591,2023,4,4.95,0
92591,2023,5,5.29,0
92591,2023,6,6.0,0
92591,2023,7,7.94,0
92591,2023,8,7.05,0
92591,2023,9,4.85,0
92591,2023,10,4.66,0
92591,2023,11,3.31,0
92591,2023,12,2.5900000000000003,0
92592,2023,1,2.0100000000000002,0
92592,2023,2,2.64,0
92592,2023,3,3.08,0
92592,2023,4,5.13,0
92592,2023,5,5.53,0
92592,2023,6,6.22,0
92592,2023,7,8.110000000000001,0
92592,2023,8,7.18,0
92592,2023,9,4.98,0
92592,2023,10,4.72,0
92592,2023,11,3.31,0
92592,2023,12,2.58,0
92536,2023,1,2.0,0
92536,2023,2,2.59,0
92536,2023,3,3.24,0
92536,2023,4,5.42,0
92536,2023,5,6.0600000000000005,0
92536,2023,6,6.76,0
92536,2023,7,8.370000000000001,0
92536,2023,8,7.32,0
92536,2023,9,5.31,0
92536,2023,10,4.76,0
92536,2023,11,3.22,0
92536,2023,12,2.46,0
92539,2023,1,2.04,0
92539,2023,2,2.62,0
92539,2023,3,3.45,0
92539,2023,4,5.62,0
92539,2023,5,6.45,0
92539,2023,6,7.16,0
92539,2023,7,8.51,0
92539,2023,8,7.41,0
92539,2023,9,5.46,0
92539,2023,10,4.74,0
92539,2023,11,3.04,0
92539,2023,12,2.29,0
92596,2023,1,2.0,0
92596,2023,2,2.6,0
92596,2023,3,3.05,0
92596,2023,4,5.1,0
92596,2023,5,5.5600000000000005,0
92596,2023,6,6.22,0
92596,2023,7,8.31,0
92596,2023,8,7.29,0
92596,2023,9,4.99,0
92596,2023,10,4.72,0
92596,2023,11,3.25,0
92596,2023,12,2.5500000000000003,0
95303,2023,1,1.22,0
95303,2023,2,1.75,0
95303,2023,3,2.61,0
95303,2023,4,4.76,0
95303,2023,5,5.94,0
95303,2023,6,6.93,0
95303,2023,7,8.26,0
95303,2023,8,7.08,0
95303,2023,9,4.98,0
95303,2023,10,3.35,0
95303,2023,11,1.76,0
95303,2023,12,1.06,0
95315,2023,1,1.21,0
95315,2023,2,1.78,0
95315,2023,3,2.65,0
95315,2023,4,4.8100000000000005,0
95315,2023,5,5.93,0
95315,2023,6,6.95,0
95315,2023,7,8.35,0
95315,2023,8,7.09,0
95315,2023,9,5.03,0
95315,2023,10,3.42,0
95315,2023,11,1.8,0
95315,2023,12,1.07,0
95324,2023,1,1.22,0
95324,2023,2,1.79,0
95324,2023,3,2.68,0
95324,2023,4,4.84,0
95324,2023,5,5.92,0
95324,2023,6,6.93,0
95324,2023,7,8.26,0
95324,2023,8,7.04,0
95324,2023,9,5.04,0
95324,2023,10,3.49,0
95324,2023,11,1.83,0
95324,2023,12,1.07,0
95334,2023,1,1.21,0
95334,2023,2,1.77,0
95334,2023,3,2.65,0
95334,2023,4,4.87,0
95334,2023,5,6.0,0
95334,2023,6,6.96,0
95334,2023,7,8.370000000000001,0
95334,2023,8,7.11,0
95334,2023,9,5.07,0
95334,2023,10,3.46,0
95334,2023,11,1.81,0
95334,2023,12,1.08,0
95348,2023,1,1.15,0
95348,2023,2,1.77,0
95348,2023,3,2.6,0
95348,2023,4,4.74,0
95348,2023,5,5.99,0
95348,2023,6,6.9,0
95348,2023,7,8.22,0
95348,2023,8,7.04,0
95348,2023,9,5.01,0
95348,2023,10,3.31,0
95348,2023,11,1.76,0
95348,2023,12,1.08,0
95369,2023,1,1.19,0
95369,2023,2,1.74,0
95369,2023,3,2.57,0
95369,2023,4,4.68,0
95369,2023,5,5.86,0
95369,2023,6,6.72,0
95369,2023,7,8.08,0
95369,2023,8,6.92,0
95369,2023,9,4.91,0
95369,2023,10,3.24,0
95369,2023,11,1.68,0
95369,2023,12,1.06,0
93635,2023,1,1.24,0
93635,2023,2,1.87,0
93635,2023,3,2.74,0
93635,2023,4,5.06,0
93635,2023,5,6.18,0
93635,2023,6,7.13,0
93635,2023,7,8.6,0
93635,2023,8,7.3,0
93635,2023,9,5.3100000000000005,0
93635,2023,10,3.8,0
93635,2023,11,2.08,0
93635,2023,12,1.18,0
95317,2023,1,1.17,0
95317,2023,2,1.81,0
95317,2023,3,2.67,0
95317,2023,4,4.98,0
95317,2023,5,6.29,0
95317,2023,6,7.12,0
95317,2023,7,8.64,0
95317,2023,8,7.29,0
95317,2023,9,5.22,0
95317,2023,10,3.5300000000000002,0
95317,2023,11,1.93,0
95317,2023,12,1.11,0
95333,2023,1,1.1300000000000001,0
95333,2023,2,1.74,0
95333,2023,3,2.62,0
95333,2023,4,4.84,0
95333,2023,5,6.15,0
95333,2023,6,6.87,0
95333,2023,7,8.23,0
95333,2023,8,7.06,0
95333,2023,9,5.04,0
95333,2023,10,3.3200000000000003,0
95333,2023,11,1.79,0
95333,2023,12,1.12,0
95340,2023,1,1.13,0
95340,2023,2,1.76,0
95340,2023,3,2.6,0
95340,2023,4,4.8,0
95340,2023,5,6.05,0
95340,2023,6,6.9399999999999995,0
95340,2023,7,8.290000000000001,0
95340,2023,8,7.06,0
95340,2023,9,5.03,0
95340,2023,10,3.35,0
95340,2023,11,1.77,0
95340,2023,12,1.08,0
95374,2023,1,1.22,0
95374,2023,2,1.78,0
95374,2023,3,2.67,0
95374,2023,4,4.88,0
95374,2023,5,5.94,0
95374,2023,6,6.9,0
95374,2023,7,8.31,0
95374,2023,8,7.08,0
95374,2023,9,5.07,0
95374,2023,10,3.55,0
95374,2023,11,1.8800000000000001,0
95374,2023,12,1.07,0
95388,2023,1,1.2,0
95388,2023,2,1.76,0
95388,2023,3,2.6,0
95388,2023,4,4.76,0
95388,2023,5,5.97,0
95388,2023,6,6.92,0
95388,2023,7,8.24,0
95388,2023,8,7.06,0
95388,2023,9,5.0200000000000005,0
95388,2023,10,3.34,0
95388,2023,11,1.76,0
95388,2023,12,1.08,0
95912,2023,1,1.57,0
95912,2023,2,2.0100000000000002,0
95912,2023,3,2.7600000000000002,0
95912,2023,4,5.1,0
95912,2023,5,6.01,0
95912,2023,6,7.11,0
95912,2023,7,7.8100000000000005,0
95912,2023,8,6.85,0
95912,2023,9,4.89,0
95912,2023,10,3.6,0
95912,2023,11,2.03,0
95912,2023,12,0.98,0
95979,2023,1,1.22,0
95979,2023,2,1.83,0
95979,2023,3,2.52,0
95979,2023,4,4.68,0
95979,2023,5,5.62,0
95979,2023,6,6.53,0
95979,2023,7,7.15,0
95979,2023,8,6.15,0
95979,2023,9,4.4,0
95979,2023,10,3.31,0
95979,2023,11,1.86,0
95979,2023,12,0.9400000000000001,0
95987,2023,1,1.4,0
95987,2023,2,1.9100000000000001,0
95987,2023,3,2.67,0
95987,2023,4,4.99,0
95987,2023,5,5.85,0
95987,2023,6,6.88,0
95987,2023,7,7.49,0
95987,2023,8,6.52,0
95987,2023,9,4.67,0
95987,2023,10,3.47,0
95987,2023,11,1.96,0
95987,2023,12,0.92,0
92508,2023,1,1.9300000000000002,0
92508,2023,2,2.5,0
92508,2023,3,2.94,0
92508,2023,4,4.99,0
92508,2023,5,5.25,0
92508,2023,6,6.01,0
92508,2023,7,8.3,0
92508,2023,8,7.22,0
92508,2023,9,4.92,0
92508,2023,10,4.48,0
92508,2023,11,3.06,0
92508,2023,12,2.3200000000000003,0
93235,2024,1,1.1400000000000001,0
93235,2024,2,1.93,0
93235,2024,3,3.35,0
93235,2024,4,4.85,0
93235,2024,5,6.94,0
93235,2024,6,8.120000000000001,0
93235,2024,7,8.91,0
93235,2024,8,7.7700000000000005,0
93235,2024,9,5.85,0
93235,2024,10,3.8200000000000003,0
93235,2024,11,1.84,0
93235,2024,12,0.96,0
93286,2024,1,1.23,0
93286,2024,2,1.97,0
93286,2024,3,3.37,0
93286,2024,4,4.8,0
93286,2024,5,6.87,0
93286,2024,6,8.03,0
93286,2024,7,8.71,0
93286,2024,8,7.65,0
93286,2024,9,5.76,0
93286,2024,10,3.77,0
93286,2024,11,1.85,0
93286,2024,12,1.01,0
93291,2024,1,1.1,0
93291,2024,2,1.8800000000000001,0
93291,2024,3,3.34,0
93291,2024,4,4.86,0
93291,2024,5,6.99,0
93291,2024,6,8.22,0
93291,2024,7,9.01,0
93291,2024,8,7.8,0
93291,2024,9,5.9,0
93291,2024,10,3.88,0
93291,2024,11,1.83,0
93291,2024,12,0.95,0
93292,2024,1,1.1400000000000001,0
93292,2024,2,1.9200000000000002,0
93292,2024,3,3.35,0
93292,2024,4,4.84,0
93292,2024,5,6.99,0
93292,2024,6,8.16,0
93292,2024,7,8.92,0
93292,2024,8,7.7700000000000005,0
93292,2024,9,5.85,0
93292,2024,10,3.83,0
93292,2024,11,1.84,0
93292,2024,12,0.96,0
93615,2024,1,1.15,0
93615,2024,2,1.9000000000000001,0
93615,2024,3,3.31,0
93615,2024,4,4.8,0
93615,2024,5,6.88,0
93615,2024,6,8.08,0
93615,2024,7,8.73,0
93615,2024,8,7.62,0
93615,2024,9,5.76,0
93615,2024,10,3.74,0
93615,2024,11,1.8,0
93615,2024,12,0.95,0
93618,2024,1,1.1400000000000001,0
93618,2024,2,1.8800000000000001,0
93618,2024,3,3.31,0
93618,2024,4,4.78,0
93618,2024,5,6.87,0
93618,2024,6,8.1,0
93618,2024,7,8.79,0
93618,2024,8,7.65,0
93618,2024,9,5.78,0
93618,2024,10,3.7800000000000002,0
93618,2024,11,1.81,0
93618,2024,12,0.95,0
93631,2024,1,1.12,0
93631,2024,2,1.8800000000000001,0
93631,2024,3,3.3200000000000003,0
93631,2024,4,4.8,0
93631,2024,5,6.99,0
93631,2024,6,8.27,0
93631,2024,7,9.04,0
93631,2024,8,7.84,0
93631,2024,9,5.88,0
93631,2024,10,3.91,0
93631,2024,11,1.85,0
93631,2024,12,0.94,0
93647,2024,1,1.22,0
93647,2024,2,1.8900000000000001,0
93647,2024,3,3.27,0
93647,2024,4,4.64,0
93647,2024,5,6.68,0
93647,2024,6,7.88,0
93647,2024,7,8.5,0
93647,2024,8,7.45,0
93647,2024,9,5.61,0
93647,2024,10,3.69,0
93647,2024,11,1.81,0
93647,2024,12,1.01,0
93654,2024,1,1.15,0
93654,2024,2,1.87,0
93654,2024,3,3.24,0
93654,2024,4,4.68,0
93654,2024,5,6.75,0
93654,2024,6,7.96,0
93654,2024,7,8.59,0
93654,2024,8,7.5,0
93654,2024,9,5.62,0
93654,2024,10,3.72,0
93654,2024,11,1.8,0
93654,2024,12,0.99,0
93215,2024,1,1.2,0
93215,2024,2,2.05,0
93215,2024,3,3.48,0
93215,2024,4,5.11,0
93215,2024,5,7.390000000000001,0
93215,2024,6,8.63,0
93215,2024,7,9.51,0
93215,2024,8,8.08,0
93215,2024,9,6.26,0
93215,2024,10,4.19,0
93215,2024,11,2.0100000000000002,0
93215,2024,12,1.21,0
93219,2024,1,1.17,0
93219,2024,2,1.98,0
93219,2024,3,3.43,0
93219,2024,4,5.07,0
93219,2024,5,7.3500000000000005,0
93219,2024,6,8.57,0
93219,2024,7,9.46,0
93219,2024,8,8.1,0
93219,2024,9,6.23,0
93219,2024,10,4.14,0
93219,2024,11,1.97,0
93219,2024,12,1.09,0
93221,2024,1,1.21,0
93221,2024,2,1.96,0
93221,2024,3,3.41,0
93221,2024,4,4.81,0
93221,2024,5,6.95,0
93221,2024,6,8.15,0
93221,2024,7,8.92,0
93221,2024,8,7.8,0
93221,2024,9,5.89,0
93221,2024,10,3.83,0
93221,2024,11,1.9000000000000001,0
93221,2024,12,0.98,0
93256,2024,1,1.1300000000000001,0
93256,2024,2,1.96,0
93256,2024,3,3.43,0
93256,2024,4,5.0200000000000005,0
93256,2024,5,7.26,0
93256,2024,6,8.56,0
93256,2024,7,9.44,0
93256,2024,8,8.04,0
93256,2024,9,6.2,0
93256,2024,10,4.06,0
93256,2024,11,1.94,0
93256,2024,12,1.07,0
93257,2024,1,1.27,0
93257,2024,2,2.07,0
93257,2024,3,3.48,0
93257,2024,4,4.99,0
93257,2024,5,7.38,0
93257,2024,6,8.65,0
93257,2024,7,9.39,0
93257,2024,8,8.19,0
93257,2024,9,6.23,0
93257,2024,10,4.14,0
93257,2024,11,2.0300000000000002,0
93257,2024,12,1.18,0
93267,2024,1,1.18,0
93267,2024,2,2.0,0
93267,2024,3,3.45,0
93267,2024,4,4.94,0
93267,2024,5,7.14,0
93267,2024,6,8.36,0
93267,2024,7,9.16,0
93267,2024,8,7.94,0
93267,2024,9,6.03,0
93267,2024,10,3.96,0
93267,2024,11,1.9200000000000002,0
93267,2024,12,1.02,0
93270,2024,1,1.22,0
93270,2024,2,2.06,0
93270,2024,3,3.52,0
93270,2024,4,5.07,0
93270,2024,5,7.29,0
93270,2024,6,8.51,0
93270,2024,7,9.32,0
93270,2024,8,8.03,0
93270,2024,9,6.17,0
93270,2024,10,4.07,0
93270,2024,11,1.96,0
93270,2024,12,1.11,0
93274,2024,1,1.1,0
93274,2024,2,1.8800000000000001,0
93274,2024,3,3.4,0
93274,2024,4,4.95,0
93274,2024,5,7.14,0
93274,2024,6,8.41,0
93274,2024,7,9.29,0
93274,2024,8,7.97,0
93274,2024,9,6.07,0
93274,2024,10,4.0,0
93274,2024,11,1.8900000000000001,0
93274,2024,12,0.98,0
93277,2024,1,1.12,0
93277,2024,2,1.8900000000000001,0
93277,2024,3,3.37,0
93277,2024,4,4.89,0
93277,2024,5,7.1,0
93277,2024,6,8.35,0
93277,2024,7,9.17,0
93277,2024,8,7.91,0
93277,2024,9,6.02,0
93277,2024,10,3.96,0
93277,2024,11,1.86,0
93277,2024,12,0.96,0
93218,2024,1,1.23,0
93218,2024,2,2.11,0
93218,2024,3,3.54,0
93218,2024,4,5.11,0
93218,2024,5,7.36,0
93218,2024,6,8.59,0
93218,2024,7,9.34,0
93218,2024,8,8.06,0
93218,2024,9,6.22,0
93218,2024,10,4.12,0
93218,2024,11,2.04,0
93218,2024,12,1.19,0
93230,2024,1,1.12,0
93230,2024,2,1.8800000000000001,0
93230,2024,3,3.37,0
93230,2024,4,4.94,0
93230,2024,5,7.2,0
93230,2024,6,8.53,0
93230,2024,7,9.39,0
93230,2024,8,8.1,0
93230,2024,9,6.15,0
93230,2024,10,4.12,0
93230,2024,11,1.93,0
93230,2024,12,0.97,0
93242,2024,1,1.12,0
93242,2024,2,1.86,0
93242,2024,3,3.3200000000000003,0
93242,2024,4,4.9,0
93242,2024,5,7.22,0
93242,2024,6,8.55,0
93242,2024,7,9.37,0
93242,2024,8,8.1,0
93242,2024,9,6.12,0
93242,2024,10,4.11,0
93242,2024,11,1.92,0
93242,2024,12,0.96,0
93245,2024,1,1.12,0
93245,2024,2,1.87,0
93245,2024,3,3.38,0
93245,2024,4,5.01,0
93245,2024,5,7.390000000000001,0
93245,2024,6,8.73,0
93245,2024,7,9.620000000000001,0
93245,2024,8,8.3,0
93245,2024,9,6.37,0
93245,2024,10,4.32,0
93245,2024,11,2.0,0
93245,2024,12,1.0,0
93247,2024,1,1.17,0
93247,2024,2,1.98,0
93247,2024,3,3.44,0
93247,2024,4,4.92,0
93247,2024,5,7.04,0
93247,2024,6,8.24,0
93247,2024,7,9.0,0
93247,2024,8,7.87,0
93247,2024,9,5.96,0
93247,2024,10,3.89,0
93247,2024,11,1.9000000000000001,0
93247,2024,12,1.01,0
93258,2024,1,1.1400000000000001,0
93258,2024,2,2.02,0
93258,2024,3,3.48,0
93258,2024,4,5.04,0
93258,2024,5,7.24,0
93258,2024,6,8.47,0
93258,2024,7,9.31,0
93258,2024,8,8.03,0
93258,2024,9,6.11,0
93258,2024,10,4.0,0
93258,2024,11,1.92,0
93258,2024,12,1.04,0
93261,2024,1,1.22,0
93261,2024,2,2.08,0
93261,2024,3,3.5100000000000002,0
93261,2024,4,5.12,0
93261,2024,5,7.41,0
93261,2024,6,8.6,0
93261,2024,7,9.42,0
93261,2024,8,8.09,0
93261,2024,9,6.26,0
93261,2024,10,4.17,0
93261,2024,11,2.0100000000000002,0
93261,2024,12,1.18,0
93266,2024,1,1.1400000000000001,0
93266,2024,2,1.8800000000000001,0
93266,2024,3,3.39,0
93266,2024,4,5.05,0
93266,2024,5,7.43,0
93266,2024,6,8.8,0
93266,2024,7,9.78,0
93266,2024,8,8.4,0
93266,2024,9,6.42,0
93266,2024,10,4.39,0
93266,2024,11,2.08,0
93266,2024,12,1.05,0
93656,2024,1,1.15,0
93656,2024,2,1.85,0
93656,2024,3,3.38,0
93656,2024,4,5.0200000000000005,0
93656,2024,5,7.38,0
93656,2024,6,8.76,0
93656,2024,7,9.620000000000001,0
93656,2024,8,8.33,0
93656,2024,9,6.35,0
93656,2024,10,4.35,0
93656,2024,11,2.01,0
93656,2024,12,0.99,0
93241,2024,1,1.7,0
93241,2024,2,2.4,0
93241,2024,3,3.73,0
93241,2024,4,5.39,0
93241,2024,5,7.79,0
93241,2024,6,9.12,0
93241,2024,7,9.81,0
93241,2024,8,8.44,0
93241,2024,9,6.6,0
