year,county,month,eto_in,precip_in
2023,Monterey,1,1.4449875893311785,0.0
2023,Monterey,2,2.077436339535052,0.0
2023,Monterey,3,2.6893710748970676,0.0
2023,Monterey,4,4.459982110203114,0.0
2023,Monterey,5,5.058941153138187,0.0
2023,Monterey,6,5.727645720469323,0.0
2023,Monterey,7,7.0332179031871895,0.0
2023,Monterey,8,6.225352057116192,0.0
2023,Monterey,9,4.446710601462266,0.0
2023,Monterey,10,3.991339508721299,0.0
2023,Monterey,11,2.4925815097863104,0.0
2023,Monterey,12,1.4889820711415664,0.0
2024,Monterey,1,1.233506171332563,0.0
2024,Monterey,2,1.6448876748281016,0.0
2024,Monterey,3,2.762770576126475,0.0
2024,Monterey,4,3.7412945259451735,0.0
2024,Monterey,5,4.912631828097008,0.0
2024,Monterey,6,5.816915351404092,0.0
2024,Monterey,7,6.2046682393138655,0.0
2024,Monterey,8,5.630522753644481,0.0
2024,Monterey,9,4.474982908634424,0.0
2024,Monterey,10,3.633602736631838,0.0
2024,Monterey,11,1.864635937954168,0.0
2024,Monterey,12,1.335618428435402,0.0
2024,Napa,1,1.015683917846708,0.0
2024,Napa,2,1.6297487682848824,0.0
2024,Napa,3,2.9881238235299534,0.0
2024,Napa,4,4.3460086098602275,0.0
2024,Napa,5,6.295933415703788,0.0
2024,Napa,6,7.0801378679546385,0.0
2024,Napa,7,7.494902912120159,0.0
2024,Napa,8,6.4051110784041425,0.0
2024,Napa,9,5.033972525031189,0.0
2024,Napa,10,3.7274437539968317,0.0
2024,Napa,11,1.642387622711596,0.0
2024,Napa,12,0.8639195270034612,0.0
2024,Nevada,1,1.1488499601541386,0.0
2024,Nevada,2,1.820886478389363,0.0
2024,Nevada,3,2.9101516924601136,0.0
2024,Nevada,4,4.3838048712902005,0.0
2024,Nevada,5,6.662694369306252,0.0
2024,Nevada,6,7.683100925135719,0.0
2024,Nevada,7,8.241329489278854,0.0
2024,Nevada,8,7.008895539223904,0.0
2024,Nevada,9,5.5719146782275475,0.0
2024,Nevada,10,4.0546842515597366,0.0
2024,Nevada,11,1.7401166420692888,0.0
2024,Nevada,12,1.0130426148551661,0.0
2024,Placer,1,1.2201441745533588,0.0
2024,Placer,2,1.9005285375715537,0.0
2024,Placer,3,3.1194220745820775,0.0
2024,Placer,4,4.587998594792689,0.0
2024,Placer,5,7.032358369339457,0.0
